,YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES,TURNOUT,PREDICTED WINNER
3621,2011,YERCAUD,6 SIVAKUMAR.S,N,IND,M,36,ST,1744,210158,179509,179492,0.8541621066055063,N
3621,2011,YERCAUD,6 SIVAKUMAR.S,N,IND,M,36,ST,1744,210158,179509,179492,0.8541621066055063,N
3622,2011,OMALUR,1 KRISHNAN.C,W,AIADMK,M,65,GEN,112102,227342,188998,187770,0.8313378082360496,N
3622,2011,OMALUR,1 KRISHNAN.C,W,AIADMK,M,65,GEN,112102,227342,188998,187770,0.8313378082360496,W
3623,2011,OMALUR,2 TAMIZHARASU.A,N,PMK,M,49,GEN,65558,227342,188998,187770,0.8313378082360496,N
3624,2011,OMALUR,3 SIVARAM.B,N,BJP,M,40,GEN,2139,227342,188998,187770,0.8313378082360496,N
3625,2011,OMALUR,4 KANDASAMI.S,N,IJK,M,55,GEN,1863,227342,188998,187770,0.8313378082360496,N
3626,2011,OMALUR,5 RAMACHANDIRAN.P,N,IND,M,29,SC,1840,227342,188998,187770,0.8313378082360496,W
3627,2011,OMALUR,6 SELVARASU.C,N,IND,M,46,SC,1262,227342,188998,187770,0.8313378082360496,N
3628,2011,OMALUR,7 THANGAMANI.S,N,BSP,M,31,SC,907,227342,188998,187770,0.8313378082360496,N
3629,2011,OMALUR,8 BALASUBRAMANI.G,N,AIJMK,M,45,GEN,718,227342,188998,187770,0.8313378082360496,W
3630,2011,OMALUR,9 NATARAJAN.K,N,PB,M,34,SC,495,227342,188998,187770,0.8313378082360496,N
3631,2011,OMALUR,10  GOVINDARAJ.J,N,JKNPP,M,33,GEN,444,227342,188998,187770,0.8313378082360496,N
3632,2011,OMALUR,SOMASUNDARAM.B,N,IND,M,49,GEN,442,227342,188998,187770,0.8313378082360496,W
3633,2011,METTUR,1 PARTHIBAN.S.R.,W,DMDK,M,41,GEN,75672,212992,169937,169607,0.7978562575120193,N
3634,2011,METTUR,2 MANI.G.K.,N,PMK,M,59,GEN,73078,212992,169937,169607,0.7978562575120193,N
3635,2011,METTUR,3 PADMARAJAN.(DR).K.,N,IND,M,52,GEN,6273,212992,169937,169607,0.7978562575120193,N
3636,2011,METTUR,4 PAKKIAM.(TMT) A.,N,IND,F,44,GEN,2738,212992,169937,169607,0.7978562575120193,N
3637,2011,METTUR,5 SENTHILKUMAR.R.,N,IJK,M,35,GEN,2487,212992,169937,169607,0.7978562575120193,N
3638,2011,METTUR,6 BALASUBRAMANIAN.P.,N,BJP,M,35,GEN,2286,212992,169937,169607,0.7978562575120193,N
3639,2011,METTUR,7 PARTHIBAN.S.K.,N,IND,M,35,GEN,1338,212992,169937,169607,0.7978562575120193,N
3640,2011,METTUR,8 MANI.R.,N,IND,M,67,GEN,1254,212992,169937,169607,0.7978562575120193,N
3641,2011,METTUR,9 RANJITH.V.,N,IND,M,34,SC,1254,212992,169937,169607,0.7978562575120193,N
3642,2011,METTUR,10  MURUGAN.P.,N,IND,M,28,GEN,1110,212992,169937,169607,0.7978562575120193,N
3643,2011,METTUR,PARTHIPAN.P.,N,IND,M,29,GEN,672,212992,169937,169607,0.7978562575120193,N
3644,2011,METTUR,12  PARTHEEBAN.G.,N,IND,M,28,GEN,605,212992,169937,169607,0.7978562575120193,N
3644,2011,METTUR,12  PARTHEEBAN.G.,N,IND,M,28,GEN,605,212992,169937,169607,0.7978562575120193,N
3645,2011,METTUR,13  PALANI.K.,N,IND,M,42,GEN,473,212992,169937,169607,0.7978562575120193,N
3646,2011,METTUR,14  PALANISAMY.K.,N,IND,M,47,GEN,367,212992,169937,169607,0.7978562575120193,N
3647,2011,EDAPADI,1 PALANISWAMI.K,W,AIADMK,M,56,GEN,104586,217074,185552,185494,0.8547868468817086,N
3647,2011,EDAPADI,1 PALANISWAMI.K,W,AIADMK,M,56,GEN,104586,217074,185552,185494,0.8547868468817086,W
3648,2011,EDAPADI,2 KARTHE.M,N,PMK,M,42,GEN,69848,217074,185552,185494,0.8547868468817086,N
3648,2011,EDAPADI,2 KARTHE.M,N,PMK,M,42,GEN,69848,217074,185552,185494,0.8547868468817086,N
3649,2011,EDAPADI,3 VENKATESAN.M,N,IJK,M,37,GEN,3638,217074,185552,185494,0.8547868468817086,N
3650,2011,EDAPADI,4 PURUSOTHAMAN.N.R,N,IND,M,34,GEN,1924,217074,185552,185494,0.8547868468817086,N
3651,2011,EDAPADI,5 THANGARAJ.B,N,BJP,M,37,GEN,1901,217074,185552,185494,0.8547868468817086,N
3652,2011,EDAPADI,6 MUTHURAJ.M,N,IND,M,36,GEN,1899,217074,185552,185494,0.8547868468817086,N
3653,2011,EDAPADI,7 GNANAMANI.A,N,IND,M,54,GEN,755,217074,185552,185494,0.8547868468817086,W
3654,2011,EDAPADI,8 ARAVGIRI.G,N,IND,M,36,GEN,530,217074,185552,185494,0.8547868468817086,N
3654,2011,EDAPADI,8 ARAVGIRI.G,N,IND,M,36,GEN,530,217074,185552,185494,0.8547868468817086,N
3655,2011,EDAPADI,9 SIVAKUMAR.S,N,IND,M,34,GEN,413,217074,185552,185494,0.8547868468817086,N
3656,2011,SANKARI,VIJAYALAKSHMI,W,AIADMK,F,59,GEN,105502,214637,185045,184859,0.8621300148623025,N
3657,2011,SANKARI,2 VEERAPANDI S.ARUMUGAM,N,DMK,M,72,GEN,70423,214637,185045,184859,0.8621300148623025,N
3658,2011,SANKARI,3 BOOPATHY.M,N,IND,M,35,GEN,1194,214637,185045,184859,0.8621300148623025,N
3659,2011,SANKARI,4 NATARAJAN.P,N,BJP,M,49,GEN,1127,214637,185045,184859,0.8621300148623025,N
3659,2011,SANKARI,4 NATARAJAN.P,N,BJP,M,49,GEN,1127,214637,185045,184859,0.8621300148623025,N
3660,2011,SANKARI,5 VENKADACHALAM.S.K.,N,IND,M,43,GEN,1103,214637,185045,184859,0.8621300148623025,W
3661,2011,SANKARI,6 MOHANKUMAR.M,N,IJK,M,34,GEN,1095,214637,185045,184859,0.8621300148623025,N
3661,2011,SANKARI,6 MOHANKUMAR.M,N,IJK,M,34,GEN,1095,214637,185045,184859,0.8621300148623025,N
3662,2011,SANKARI,7 PUSHPARAJ.K,N,IND,M,47,GEN,851,214637,185045,184859,0.8621300148623025,N
3663,2011,SANKARI,8 SANA ULLAKHAN.B,N,BSP,M,45,GEN,844,214637,185045,184859,0.8621300148623025,N
3663,2011,SANKARI,8 SANA ULLAKHAN.B,N,BSP,M,45,GEN,844,214637,185045,184859,0.8621300148623025,N
3664,2011,SANKARI,9 SAKTHIVEL.S,N,IND,M,41,GEN,551,214637,185045,184859,0.8621300148623025,N
3665,2011,SANKARI,10  SARAVANAN.K,N,IND,M,33,GEN,537,214637,185045,184859,0.8621300148623025,N
3666,2011,SANKARI,MADHU.M,N,IND,M,55,GEN,509,214637,185045,184859,0.8621300148623025,N
3667,2011,SANKARI,12  ELANGO.M,N,IND,M,53,GEN,403,214637,185045,184859,0.8621300148623025,N
3667,2011,SANKARI,12  ELANGO.M,N,IND,M,53,GEN,403,214637,185045,184859,0.8621300148623025,N
3668,2011,SANKARI,13  DINESHKUMAR.C,N,IND,M,29,GEN,383,214637,185045,184859,0.8621300148623025,N
3669,2011,SANKARI,14  CHANDRAN.M,N,IND,M,37,SC,337,214637,185045,184859,0.8621300148623025,N
3669,2011,SANKARI,14  CHANDRAN.M,N,IND,M,37,SC,337,214637,185045,184859,0.8621300148623025,N
3670,2011,SALEM (WEST),1 VENKATACHALAM.G,W,AIADMK,M,47,GEN,95935,212454,169795,169785,0.7992082992082992,N
3671,2011,SALEM (WEST),2 RAJENDRAN.R,N,DMK,M,52,GEN,68274,212454,169795,169785,0.7992082992082992,N
3672,2011,SALEM (WEST),3 ELUMALAI.K.K.,N,BJP,M,50,GEN,1327,212454,169795,169785,0.7992082992082992,N
3673,2011,SALEM (WEST),4 ANNADURAI.A,N,APM,M,34,SC,853,212454,169795,169785,0.7992082992082992,N
3674,2011,SALEM (WEST),5 BALAJI.K.R,N,IJK,M,36,GEN,796,212454,169795,169785,0.7992082992082992,N
3675,2011,SALEM (WEST),6 JEEVANANTHAM.M,N,IND,M,49,GEN,603,212454,169795,169785,0.7992082992082992,W
3676,2011,SALEM (WEST),7 CHANDRASEKARAN.G,N,IND,M,28,GEN,458,212454,169795,169785,0.7992082992082992,N
3677,2011,SALEM (WEST),8 SANKAR.P,N,IND,M,32,GEN,458,212454,169795,169785,0.7992082992082992,N
3678,2011,SALEM (WEST),9 PARAMESHWARI.K,N,BSP,F,34,GEN,357,212454,169795,169785,0.7992082992082992,N
3679,2011,SALEM (WEST),10  SRINIVASAN.G,N,IND,M,36,GEN,246,212454,169795,169785,0.7992082992082992,N
3680,2011,SALEM (WEST),KULANDAIVEL.E,N,IND,M,32,GEN,225,212454,169795,169785,0.7992082992082992,N
3681,2011,SALEM (WEST),12  ARULMURUGAN.G,N,IND,M,31,GEN,135,212454,169795,169785,0.7992082992082992,N
3681,2011,SALEM (WEST),12  ARULMURUGAN.G,N,IND,M,31,GEN,135,212454,169795,169785,0.7992082992082992,N
3682,2011,SALEM (WEST),13  KAMALAKKANNAN.S,N,IND,M,41,GEN,118,212454,169795,169785,0.7992082992082992,N
3683,2011,SALEM (NORTH),1 ALAGAPURAM R MOHANRAJ,W,DMDK,M,57,GEN,88956,219327,163459,163356,0.7452753195001072,N
3684,2011,SALEM (NORTH),2 JAYAPRAKASH G,N,INC,M,37,GEN,59591,219327,163459,163356,0.7452753195001072,N
3685,2011,SALEM (NORTH),3 CHINNUSAMY C,N,UMK,M,50,GEN,4517,219327,163459,163356,0.7452753195001072,W
3686,2011,SALEM (NORTH),4 MOHAN D,N,BJP,M,53,GEN,4133,219327,163459,163356,0.7452753195001072,N
3687,2011,SALEM (NORTH),5 VENKATESAN V,N,IJK,M,39,GEN,1965,219327,163459,163356,0.7452753195001072,N
3687,2011,SALEM (NORTH),5 VENKATESAN V,N,IJK,M,39,GEN,1965,219327,163459,163356,0.7452753195001072,N
3688,2011,SALEM (NORTH),6 KAMBAR G,N,RPI,M,39,SC,804,219327,163459,163356,0.7452753195001072,N
3689,2011,SALEM (NORTH),7 SHAHJAHAN M A,N,IND,M,41,GEN,579,219327,163459,163356,0.7452753195001072,N
3689,2011,SALEM (NORTH),7 SHAHJAHAN M A,N,IND,M,41,GEN,579,219327,163459,163356,0.7452753195001072,N
3690,2011,SALEM (NORTH),8 RAMESHBABU K R,N,BSP,M,46,SC,541,219327,163459,163356,0.7452753195001072,N
3690,2011,SALEM (NORTH),8 RAMESHBABU K R,N,BSP,M,46,SC,541,219327,163459,163356,0.7452753195001072,N
3691,2011,SALEM (NORTH),9 RAJA A,N,IND,M,43,SC,429,219327,163459,163356,0.7452753195001072,N
3692,2011,SALEM (NORTH),10  MOHAN D,N,IND,M,49,GEN,403,219327,163459,163356,0.7452753195001072,N
3693,2011,SALEM (NORTH),YUVARAJA V,N,IND,M,31,GEN,392,219327,163459,163356,0.7452753195001072,N
3693,2011,SALEM (NORTH),YUVARAJA V,N,IND,M,31,GEN,392,219327,163459,163356,0.7452753195001072,N
3694,2011,SALEM (NORTH),12  CHINNAPAIYAN K R,N,IND,M,70,GEN,265,219327,163459,163356,0.7452753195001072,N
3695,2011,SALEM (NORTH),13  MOHAMED ILIYAS A,N,IND,M,45,GEN,218,219327,163459,163356,0.7452753195001072,W
3696,2011,SALEM (NORTH),14  MUTHUSAMY P,N,IND,M,36,GEN,206,219327,163459,163356,0.7452753195001072,N
3697,2011,SALEM (NORTH),15  KANNAN T N,N,IND,M,39,GEN,194,219327,163459,163356,0.7452753195001072,N
3698,2011,SALEM (NORTH),16  CHAKRAVARTHY  C,N,IND,M,36,SC,163,219327,163459,163356,0.7452753195001072,N
3699,2011,SALEM (SOUTH),1 SELVARAJU.M.K.,W,AIADMK,M,58,GEN,112691,219949,173526,173464,0.7889374354964105,N
3699,2011,SALEM (SOUTH),1 SELVARAJU.M.K.,W,AIADMK,M,58,GEN,112691,219949,173526,173464,0.7889374354964105,W
3700,2011,SALEM (SOUTH),2 SIVALINGAM.S.R.,N,DMK,M,61,GEN,52476,219949,173526,173464,0.7889374354964105,N
3701,2011,SALEM (SOUTH),3 ANNADURAI.N,N,BJP,M,44,GEN,2377,219949,173526,173464,0.7889374354964105,N
3702,2011,SALEM (SOUTH),4 MAHALINGAM.N,N,UCPI,M,48,SC,2325,219949,173526,173464,0.7889374354964105,N
3703,2011,SALEM (SOUTH),5 SIVANANDHAM.M.R,N,IJK,M,36,GEN,622,219949,173526,173464,0.7889374354964105,N
3704,2011,SALEM (SOUTH),6 PANDIYAN.R,N,BSP,M,39,SC,600,219949,173526,173464,0.7889374354964105,N
3704,2011,SALEM (SOUTH),6 PANDIYAN.R,N,BSP,M,39,SC,600,219949,173526,173464,0.7889374354964105,N
3705,2011,SALEM (SOUTH),7 BALAKRISHNAN.P,N,IND,M,37,SC,462,219949,173526,173464,0.7889374354964105,W
3705,2011,SALEM (SOUTH),7 BALAKRISHNAN.P,N,IND,M,37,SC,462,219949,173526,173464,0.7889374354964105,N
3706,2011,SALEM (SOUTH),8 SHAHJAHAN.M.A.,N,IND,M,41,GEN,423,219949,173526,173464,0.7889374354964105,N
3707,2011,SALEM (SOUTH),9 JANAKIRAMAN.J,N,IND,M,27,GEN,395,219949,173526,173464,0.7889374354964105,N
3707,2011,SALEM (SOUTH),9 JANAKIRAMAN.J,N,IND,M,27,GEN,395,219949,173526,173464,0.7889374354964105,N
3708,2011,SALEM (SOUTH),10  KALAICHELIYAN.K,N,IND,M,47,GEN,287,219949,173526,173464,0.7889374354964105,N
3708,2011,SALEM (SOUTH),10  KALAICHELIYAN.K,N,IND,M,47,GEN,287,219949,173526,173464,0.7889374354964105,N
3709,2011,SALEM (SOUTH),VISWANATHAN.G,N,LSP,M,32,GEN,279,219949,173526,173464,0.7889374354964105,N
3710,2011,SALEM (SOUTH),12  SABARIMUTHU.A,N,IND,M,34,GEN,156,219949,173526,173464,0.7889374354964105,N
3711,2011,SALEM (SOUTH),13  ANBU.D,N,ADSMK,M,43,GEN,125,219949,173526,173464,0.7889374354964105,N
3712,2011,SALEM (SOUTH),14  SHANMUGAM.N,N,IND,M,40,GEN,95,219949,173526,173464,0.7889374354964105,N
3713,2011,SALEM (SOUTH),15  THOMAS.K.C.,N,AIJMK,M,57,GEN,88,219949,173526,173464,0.7889374354964105,N
3714,2011,SALEM (SOUTH),16  GOPAL.V,N,IND,M,39,GEN,63,219949,173526,173464,0.7889374354964105,W
3715,2011,VEERAPANDI,1 SELVAM.S.K,W,AIADMK,M,49,GEN,100155,201660,179795,179729,0.8915749280967966,N
3716,2011,VEERAPANDI,2 RAJENDRAN.A.,N,DMK,M,46,GEN,73657,201660,179795,179729,0.8915749280967966,W
3716,2011,VEERAPANDI,2 RAJENDRAN.A.,N,DMK,M,46,GEN,73657,201660,179795,179729,0.8915749280967966,N
3717,2011,VEERAPANDI,3 VAITHI.M,N,IND,M,26,GEN,1558,201660,179795,179729,0.8915749280967966,N
3718,2011,VEERAPANDI,4 TAMIZHARASAN.K.,N,IND,M,28,SC,1355,201660,179795,179729,0.8915749280967966,N
3718,2011,VEERAPANDI,4 TAMIZHARASAN.K.,N,IND,M,28,SC,1355,201660,179795,179729,0.8915749280967966,N
3719,2011,VEERAPANDI,5 RAJARATHINAM.R,N,IND,M,46,GEN,724,201660,179795,179729,0.8915749280967966,N
3720,2011,VEERAPANDI,6 VIJAYAKUMAR.C,N,BSP,M,51,SC,683,201660,179795,179729,0.8915749280967966,N
3721,2011,VEERAPANDI,7 VENKATACHALAM.K.S,N,BJP,M,40,GEN,644,201660,179795,179729,0.8915749280967966,N
3722,2011,VEERAPANDI,8 RAVICHANDRAN.K,N,IND,M,27,GEN,270,201660,179795,179729,0.8915749280967966,N
3722,2011,VEERAPANDI,8 RAVICHANDRAN.K,N,IND,M,27,GEN,270,201660,179795,179729,0.8915749280967966,N
3723,2011,VEERAPANDI,9 ANBARASAN.V.C.,N,IJK,M,53,GEN,259,201660,179795,179729,0.8915749280967966,N
3724,2011,VEERAPANDI,10  YUVARAJ.S,N,IND,M,33,GEN,156,201660,179795,179729,0.8915749280967966,W
3725,2011,VEERAPANDI,DHANAPAL.S,N,IND,M,34,GEN,93,201660,179795,179729,0.8915749280967966,N
3726,2011,VEERAPANDI,12  MATHIAZHAGAN.K,N,IND,M,42,SC,90,201660,179795,179729,0.8915749280967966,N
3727,2011,VEERAPANDI,13  DHANAPAL.K,N,IND,M,40,SC,85,201660,179795,179729,0.8915749280967966,N
3728,2011,RASIPURAM,1 DHANAPAL.P,W,AIADMK,M,59,SC,90186,194596,162455,162217,0.8348321651010299,N
3729,2011,RASIPURAM,2 DURAISAMY.V.P,N,DMK,M,61,SC,65469,194596,162455,162217,0.8348321651010299,N
3730,2011,RASIPURAM,3 MURUGAN.L,N,BJP,M,33,SC,1730,194596,162455,162217,0.8348321651010299,N
3731,2011,RASIPURAM,4 PERIASAMY.S,N,IJK,M,37,SC,1704,194596,162455,162217,0.8348321651010299,N
3732,2011,RASIPURAM,5 RANGARASU.V,N,IND,M,37,SC,1700,194596,162455,162217,0.8348321651010299,N
3733,2011,RASIPURAM,6 SELVAM.P.K.,N,IND,M,44,SC,612,194596,162455,162217,0.8348321651010299,N
3734,2011,RASIPURAM,7 VINAYAKAMOORTHY.T,N,BSP,M,35,SC,427,194596,162455,162217,0.8348321651010299,N
3734,2011,RASIPURAM,7 VINAYAKAMOORTHY.T,N,BSP,M,35,SC,427,194596,162455,162217,0.8348321651010299,N
3735,2011,RASIPURAM,8 KANNAN.C,N,IND,M,34,SC,389,194596,162455,162217,0.8348321651010299,N
3736,2011,SENTHAMANGALAM,1 SANTHI.R,W,DMDK,F,36,ST,76637,197693,161297,161295,0.8158963645652603,N
3737,2011,SENTHAMANGALAM,2 PONNUSAMY.K,N,DMK,M,59,ST,68132,197693,161297,161295,0.8158963645652603,N
3738,2011,SENTHAMANGALAM,3 SANTHI.T,N,IND,F,28,ST,5208,197693,161297,161295,0.8158963645652603,N
3739,2011,SENTHAMANGALAM,4 AMBALA PONNUSAMY,N,IND,M,59,ST,3745,197693,161297,161295,0.8158963645652603,N
3740,2011,SENTHAMANGALAM,5 PALANISAMY.V,N,IJK,M,41,ST,3392,197693,161297,161295,0.8158963645652603,N
3741,2011,SENTHAMANGALAM,6 RAMESH.C,N,BJP,M,25,ST,2966,197693,161297,161295,0.8158963645652603,N
3742,2011,SENTHAMANGALAM,7 SHANMUGAM.K,N,IND,M,34,ST,1215,197693,161297,161295,0.8158963645652603,N
3743,2011,NAMAKKAL,1 BASKAR.K.P.P.,W,AIADMK,M,41,GEN,95579,206748,169660,169649,0.8206125331321222,N
3744,2011,NAMAKKAL,2 DEVARASAN.R.,N,KNMK,M,71,GEN,59724,206748,169660,169649,0.8206125331321222,N
3745,2011,NAMAKKAL,3 SATHYAMOORTHY.C.,N,IJK,M,38,GEN,2996,206748,169660,169649,0.8206125331321222,W
3746,2011,NAMAKKAL,4 PALANIAPPAN.K.,N,BJP,M,69,GEN,2168,206748,169660,169649,0.8206125331321222,W
3746,2011,NAMAKKAL,4 PALANIAPPAN.K.,N,BJP,M,69,GEN,2168,206748,169660,169649,0.8206125331321222,N
3747,2011,NAMAKKAL,5 ARJUNAN.S.,N,IND,M,44,GEN,1333,206748,169660,169649,0.8206125331321222,N
3748,2011,NAMAKKAL,6 BASKAR.T.,N,IND,M,37,GEN,1101,206748,169660,169649,0.8206125331321222,N
3749,2011,NAMAKKAL,7 MURUGASEN.P.,N,IND,M,40,GEN,1015,206748,169660,169649,0.8206125331321222,N
3750,2011,NAMAKKAL,8 NATARAJAN.M.,N,IND,M,43,GEN,993,206748,169660,169649,0.8206125331321222,N
3751,2011,NAMAKKAL,9 MURUGAN.P.,N,UMK,M,37,GEN,910,206748,169660,169649,0.8206125331321222,N
3752,2011,NAMAKKAL,10  DEVARAJ.M.,N,IND,M,30,GEN,901,206748,169660,169649,0.8206125331321222,N
3753,2011,NAMAKKAL,MANOHARAN.K.,N,IND,M,36,GEN,895,206748,169660,169649,0.8206125331321222,N
3754,2011,NAMAKKAL,12  NALLATHAMBI.G.A.,N,IND,M,62,GEN,554,206748,169660,169649,0.8206125331321222,N
3755,2011,NAMAKKAL,13  BASKAR.V.,N,IND,M,30,GEN,449,206748,169660,169649,0.8206125331321222,N
3756,2011,NAMAKKAL,14  ARULMANI.S.,N,IND,M,42,GEN,403,206748,169660,169649,0.8206125331321222,N
3756,2011,NAMAKKAL,14  ARULMANI.S.,N,IND,M,42,GEN,403,206748,169660,169649,0.8206125331321222,N
3757,2011,NAMAKKAL,15  DEVARAJAN.P.,N,IND,M,30,GEN,327,206748,169660,169649,0.8206125331321222,N
3758,2011,NAMAKKAL,16  DEVARAJAN.P.,N,IND,M,50,GEN,301,206748,169660,169649,0.8206125331321222,N
3759,2011,PARAMATHI-VELUR,1 THANIYARASU.U,W,AIADMK,M,44,GEN,82682,186699,151953,151705,0.8138929506853277,N
3760,2011,PARAMATHI-VELUR,2 VADIVEL.C,N,PMK,M,44,GEN,51664,186699,151953,151705,0.8138929506853277,W
3761,2011,PARAMATHI-VELUR,3 VAITHIYANATHAN.V,N,IND,M,43,GEN,6233,186699,151953,151705,0.8138929506853277,N
3762,2011,PARAMATHI-VELUR,4 MANOHARAN.K,N,BJP,M,51,GEN,2140,186699,151953,151705,0.8138929506853277,N
3762,2011,PARAMATHI-VELUR,4 MANOHARAN.K,N,BJP,M,51,GEN,2140,186699,151953,151705,0.8138929506853277,N
3763,2011,PARAMATHI-VELUR,5 SIVASANKAR.A,N,IND,M,32,GEN,2012,186699,151953,151705,0.8138929506853277,N
3764,2011,PARAMATHI-VELUR,6 GOPAL.P,N,IND,M,55,GEN,1527,186699,151953,151705,0.8138929506853277,N
3765,2011,PARAMATHI-VELUR,7 THANGADURAI.M,N,IJK,M,27,GEN,1447,186699,151953,151705,0.8138929506853277,N
3766,2011,PARAMATHI-VELUR,8 BALASUBRAMANIAM.S.R,N,IND,M,45,GEN,911,186699,151953,151705,0.8138929506853277,N
3767,2011,PARAMATHI-VELUR,9 RAVIKUMAR.S,N,IND,M,30,GEN,712,186699,151953,151705,0.8138929506853277,N
3768,2011,PARAMATHI-VELUR,10  RAMASAMY.N,N,IND,M,62,SC,566,186699,151953,151705,0.8138929506853277,N
3768,2011,PARAMATHI-VELUR,10  RAMASAMY.N,N,IND,M,62,SC,566,186699,151953,151705,0.8138929506853277,N
3769,2011,PARAMATHI-VELUR,SUNDARAM.N,N,IND,M,40,GEN,534,186699,151953,151705,0.8138929506853277,N
3769,2011,PARAMATHI-VELUR,SUNDARAM.N,N,IND,M,40,GEN,534,186699,151953,151705,0.8138929506853277,N
3770,2011,PARAMATHI-VELUR,12  THANGARAJ.P,N,IND,M,50,GEN,452,186699,151953,151705,0.8138929506853277,W
3771,2011,PARAMATHI-VELUR,13  MURUGESAN.R,N,IND,M,33,SC,423,186699,151953,151705,0.8138929506853277,N
3772,2011,PARAMATHI-VELUR,14  SRINIVASAN.P,N,IND,M,40,GEN,402,186699,151953,151705,0.8138929506853277,N
3773,2011,TIRUCHENGODU,1 SAMPATHKUMAR. P,W,DMDK,M,41,GEN,78103,182669,149970,149845,0.8209931624960995,N
3774,2011,TIRUCHENGODU,2 SUNDARAM. M.R.,N,INC,M,55,GEN,54158,182669,149970,149845,0.8209931624960995,N
3775,2011,TIRUCHENGODU,3 SELVARAJ .S,N,IND,M,29,GEN,3809,182669,149970,149845,0.8209931624960995,N
3776,2011,TIRUCHENGODU,4 SENTHILKUMAR. S,N,IND,M,33,GEN,3311,182669,149970,149845,0.8209931624960995,N
3777,2011,TIRUCHENGODU,5 TAMILARASU .R,N,IND,M,41,SC,2776,182669,149970,149845,0.8209931624960995,N
3778,2011,TIRUCHENGODU,6 NAGARAJAN .S,N,BJP,M,50,GEN,2609,182669,149970,149845,0.8209931624960995,N
3778,2011,TIRUCHENGODU,6 NAGARAJAN .S,N,BJP,M,50,GEN,2609,182669,149970,149845,0.8209931624960995,N
3779,2011,TIRUCHENGODU,7 APPAVU.K,N,IND,M,64,GEN,1401,182669,149970,149845,0.8209931624960995,N
3780,2011,TIRUCHENGODU,8 GNANAVEL .K,N,BSP,M,32,SC,1227,182669,149970,149845,0.8209931624960995,W
3781,2011,TIRUCHENGODU,9 SAMPATHKUMAR. G,N,IND,M,41,GEN,771,182669,149970,149845,0.8209931624960995,N
3781,2011,TIRUCHENGODU,9 SAMPATHKUMAR. G,N,IND,M,41,GEN,771,182669,149970,149845,0.8209931624960995,N
3782,2011,TIRUCHENGODU,10  SENTHILRAJAN. N,N,IND,M,30,GEN,656,182669,149970,149845,0.8209931624960995,N
3782,2011,TIRUCHENGODU,10  SENTHILRAJAN. N,N,IND,M,30,GEN,656,182669,149970,149845,0.8209931624960995,N
3783,2011,TIRUCHENGODU,GANESH. R,N,IND,M,48,GEN,602,182669,149970,149845,0.8209931624960995,N
3784,2011,TIRUCHENGODU,12  KALAIARASAN. K,N,IND,M,34,GEN,422,182669,149970,149845,0.8209931624960995,N
3784,2011,TIRUCHENGODU,12  KALAIARASAN. K,N,IND,M,34,GEN,422,182669,149970,149845,0.8209931624960995,N
3785,2011,KUMARAPALAYAM,1 THANGAMANI.P,W,AIADMK,M,51,GEN,91077,186437,161008,160955,0.8636054002156225,N
3785,2011,KUMARAPALAYAM,1 THANGAMANI.P,W,AIADMK,M,51,GEN,91077,186437,161008,160955,0.8636054002156225,W
3786,2011,KUMARAPALAYAM,2 SELVARAJU.G,N,DMK,M,45,GEN,64190,186437,161008,160955,0.8636054002156225,N
3787,2011,KUMARAPALAYAM,3 BALAMURUGAN.K.S,N,BJP,M,40,GEN,1600,186437,161008,160955,0.8636054002156225,N
3788,2011,KUMARAPALAYAM,4 THANGAMANI.S,N,IND,M,40,GEN,1179,186437,161008,160955,0.8636054002156225,N
3788,2011,KUMARAPALAYAM,4 THANGAMANI.S,N,IND,M,40,GEN,1179,186437,161008,160955,0.8636054002156225,N
3789,2011,KUMARAPALAYAM,5 VENUGOPAL.K,N,IND,M,38,GEN,1126,186437,161008,160955,0.8636054002156225,N
3790,2011,KUMARAPALAYAM,6 MURUGESAN.C,N,IND,M,44,GEN,571,186437,161008,160955,0.8636054002156225,N
3791,2011,KUMARAPALAYAM,7 VENKATACHALAM,N,CPI(ML)(L),M,26,GEN,338,186437,161008,160955,0.8636054002156225,N
3792,2011,KUMARAPALAYAM,8 SENTHILKUMAR.R,N,IJK,M,35,GEN,252,186437,161008,160955,0.8636054002156225,N
3793,2011,KUMARAPALAYAM,9 LINGAPPAN.V,N,UMK,M,65,GEN,210,186437,161008,160955,0.8636054002156225,N
3794,2011,KUMARAPALAYAM,10  PALANIYAPPAN.L,N,IND,M,62,GEN,194,186437,161008,160955,0.8636054002156225,N
3795,2011,KUMARAPALAYAM,SELVARAJ.P,N,IND,M,49,GEN,122,186437,161008,160955,0.8636054002156225,N
3796,2011,KUMARAPALAYAM,12  SHANMUGAM.C,N,IND,M,49,GEN,96,186437,161008,160955,0.8636054002156225,N
3797,2011,ERODE (EAST),1 CHANDHIRAKUMAR V.C,W,DMDK,M,44,GEN,69166,175395,136178,136071,0.7764075372730124,N
3798,2011,ERODE (EAST),2 MUTHUSAMY S,N,DMK,M,62,GEN,58522,175395,136178,136071,0.7764075372730124,N
3799,2011,ERODE (EAST),3 RAJESHKUMAR P,N,BJP,M,39,GEN,3244,175395,136178,136071,0.7764075372730124,N
3800,2011,ERODE (EAST),4 MINNAL MURUGASH R,N,IND,M,45,GEN,2439,175395,136178,136071,0.7764075372730124,N
