YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES
2011,KAVUNDAMPALAYAM,5 VASANTHAKUMAR D,N,IND,M,37,GEN,1436,294632,217050,216785
2011,KAVUNDAMPALAYAM,6 VISHWANATHAN V,N,LSP,M,26,GEN,1331,294632,217050,216785
2011,KAVUNDAMPALAYAM,7 PARTHIPAN P,N,JMM,M,32,GEN,654,294632,217050,216785
2011,KAVUNDAMPALAYAM,8 KUMANAN R,N,IND,M,40,GEN,584,294632,217050,216785
2011,COIMBATORE (NORTH),1 MALARAVAN T.,W,AIADMK,M,61,GEN,93276,221863,155338,155282
2011,COIMBATORE (NORTH),2 VEERAGOPAL M.,N,DMK,M,43,GEN,53178,221863,155338,155282
2011,COIMBATORE (NORTH),3 SUBBIAN G.M.,N,BJP,M,65,GEN,4910,221863,155338,155282
2011,COIMBATORE (NORTH),4 DURAIRAJ K,N,LSP,M,34,GEN,1887,221863,155338,155282
2011,COIMBATORE (NORTH),5 SATHISH KUMAR T,N,UMK,M,25,GEN,975,221863,155338,155282
2011,COIMBATORE (NORTH),6 SAMINATHAN M.S.,N,IND,M,61,GEN,748,221863,155338,155282
2011,COIMBATORE (NORTH),7 PUSHPANANTHAM V,N,BSP,M,42,SC,308,221863,155338,155282
2011,THONDAMUTHUR,1 VELUMANI S P,W,AIADMK,M,41,GEN,99886,213185,160248,160085
2011,THONDAMUTHUR,2 KANDASWAMY M N,N,INC,M,60,GEN,46683,213185,160248,160085
2011,THONDAMUTHUR,3 SHRIDHAR MURTHY A,N,BJP,M,41,GEN,5581,213185,160248,160085
2011,THONDAMUTHUR,4 UMMAR KATHAP T M,N,SDPI,M,32,GEN,4519,213185,160248,160085
2011,THONDAMUTHUR,KANNAMMAL,N,LSP,F,65,GEN,932,213185,160248,160085
2011,THONDAMUTHUR,6 RAMASAMY K,N,IND,M,60,GEN,907,213185,160248,160085
2011,THONDAMUTHUR,7 KANDASAMY K,N,IND,M,36,GEN,447,213185,160248,160085
2011,THONDAMUTHUR,8 MUTHUSELVAM C,N,IJK,M,41,GEN,432,213185,160248,160085
2011,THONDAMUTHUR,9 PALANISAMY S,N,UMK,M,43,GEN,390,213185,160248,160085
2011,THONDAMUTHUR,10  KANDASAMY A,N,IND,M,48,GEN,308,213185,160248,160085
2011,COIMBATORE (SOUTH),DORAISWAMY R  ALIAS,W,AIADMK,M,52,GEN,80637,200261,143369,143294
2011,COIMBATORE (SOUTH),2 PONGALUR PALANISAMY N,N,DMK,M,65,GEN,52841,200261,143369,143294
2011,COIMBATORE (SOUTH),3 NANDHA KUMAR C R,N,BJP,M,41,GEN,5177,200261,143369,143294
2011,COIMBATORE (SOUTH),4 VIJAY ANAND M,N,LSP,M,42,GEN,1765,200261,143369,143294
2011,COIMBATORE (SOUTH),5 ESWARAN G R,N,IJK,M,48,GEN,573,200261,143369,143294
2011,COIMBATORE (SOUTH),6 MOHAMED ANEES M L,N,IND,M,28,GEN,384,200261,143369,143294
2011,COIMBATORE (SOUTH),7 GOVINDARAJ B,N,BSP,M,46,SC,333,200261,143369,143294
2011,COIMBATORE (SOUTH),8 SARAVANAN N,N,IND,M,35,GEN,324,200261,143369,143294
2011,COIMBATORE (SOUTH),9 LAZAR T,N,IND,M,56,GEN,313,200261,143369,143294
2011,COIMBATORE (SOUTH),RAVI C M ALIAS RAVI,N,ATMK,M,54,SC,259,200261,143369,143294
2011,COIMBATORE (SOUTH),POGALUR PALANISAMY S,N,IND,M,61,GEN,251,200261,143369,143294
2011,COIMBATORE (SOUTH),12  MURUGAN M,N,IND,M,51,GEN,177,200261,143369,143294
2011,COIMBATORE (SOUTH),13  BABURAJAN R,N,IND,M,36,GEN,158,200261,143369,143294
2011,COIMBATORE (SOUTH),14  SIVARAJ V,N,IND,M,40,GEN,102,200261,143369,143294
2011,SINGANALLUR,1 CHINNASAMY R,W,AIADMK,M,72,GEN,89487,230350,159148,158903
2011,SINGANALLUR,2 MAYURA S JAYAKUMAR,N,INC,M,36,GEN,55161,230350,159148,158903
2011,SINGANALLUR,3 RAJENDRAN R,N,BJP,M,48,GEN,8142,230350,159148,158903
2011,SINGANALLUR,4 DHANDAPANI P,N,LSP,M,46,GEN,1983,230350,159148,158903
2011,SINGANALLUR,5 VASHAN V V,N,IND,M,62,GEN,1663,230350,159148,158903
2011,SINGANALLUR,6 DEVARAJ  R,N,UMK,M,55,GEN,663,230350,159148,158903
2011,SINGANALLUR,7 AYYASWAMY S P,N,BSP,M,49,SC,660,230350,159148,158903
2011,SINGANALLUR,8 KANAGARAJAN N,N,IND,M,39,GEN,350,230350,159148,158903
2011,SINGANALLUR,9 SARAVANAN K,N,IND,M,38,GEN,319,230350,159148,158903
2011,SINGANALLUR,10  RAJA S M,N,IND,M,55,GEN,299,230350,159148,158903
2011,SINGANALLUR,SUNDARAJAN K,N,IND,M,63,GEN,176,230350,159148,158903
2011,KINATHUKADAVU,1 DAMODARAN S,W,AIADMK,M,60,GEN,94123,214627,167715,167567
2011,KINATHUKADAVU,2 M.KANNAPPAN,N,DMK,M,72,GEN,63857,214627,167715,167567
2011,KINATHUKADAVU,3 DHARMALINGAM K,N,BJP,M,40,GEN,4587,214627,167715,167567
2011,KINATHUKADAVU,4 ILANGO DR B,N,LSP,M,72,GEN,1737,214627,167715,167567
2011,KINATHUKADAVU,5 NAGARAJ S,N,IND,M,31,SC,1592,214627,167715,167567
2011,KINATHUKADAVU,6 MURUGANANTHAM K,N,IND,M,35,GEN,1069,214627,167715,167567
2011,KINATHUKADAVU,7 NOOR MUHAMAD A,N,IND,M,53,GEN,602,214627,167715,167567
2011,POLLACHI,Muthukaruppannasamy M K,W,AIADMK,M,56,GEN,81446,177052,141811,141747
2011,POLLACHI,2 NITHYANANDHAN. K,N,KNMK,M,39,GEN,51138,177052,141811,141747
2011,POLLACHI,3 RAGUNATHAN V K,N,BJP,M,40,GEN,3909,177052,141811,141747
2011,POLLACHI,4 KALIMUTHU M,N,BSP,M,42,SC,1528,177052,141811,141747
2011,POLLACHI,5 PRAVEEN KUMAR. N,N,IND,M,32,GEN,1449,177052,141811,141747
2011,POLLACHI,6 ARUMUGAM. P. K,N,IND,M,48,GEN,1221,177052,141811,141747
2011,POLLACHI,7 MANIMARAN K,N,IJK,M,42,GEN,1056,177052,141811,141747
2011,VALPARAI,1 ARUMUGHAM M,W,CPI,M,59,SC,61171,162159,124480,124440
2011,VALPARAI,2 KOVAITHANGAM,N,INC,M,63,SC,57750,162159,124480,124440
2011,VALPARAI,3 MURUGESAN P,N,BJP,M,40,SC,2273,162159,124480,124440
2011,VALPARAI,4 RANGASAMI M,N,IND,M,47,SC,1912,162159,124480,124440
2011,VALPARAI,5 ARUMUGAM M,N,IND,M,35,SC,787,162159,124480,124440
2011,VALPARAI,6 RAMACHANDRAN M,N,BSP,M,44,SC,547,162159,124480,124440
2011,UDUMALPET,1 POLLACHI JAYARAMAN. V,W,AIADMK,M,57,GEN,95477,200450,156999,156845
2011,UDUMALPET,2 ILAMPARRITHI. T,N,KNMK,M,49,GEN,50917,200450,156999,156845
2011,UDUMALPET,3 VISWANATHAN. M,N,BJP,M,42,GEN,3817,200450,156999,156845
2011,UDUMALPET,4 VENKATACHALAM.M,N,IND,M,28,SC,2403,200450,156999,156845
2011,UDUMALPET,5 JAYARAMAN. K,N,IND,M,37,GEN,1870,200450,156999,156845
2011,UDUMALPET,6 MOHANRAJ. R.S.,N,IND,M,28,GEN,1496,200450,156999,156845
2011,UDUMALPET,7 VELUSAMY.P,N,BSP,M,36,SC,865,200450,156999,156845
2011,MADATHUKULAM,1 C.SHANMUGAVELU,W,AIADMK,M,61,GEN,78622,176351,143730,143703
2011,MADATHUKULAM,2 M.P. SAMINATHAN,N,DMK,M,46,GEN,58953,176351,143730,143703
2011,MADATHUKULAM,3 D.VARADHARAJAN,N,IND,M,50,GEN,1742,176351,143730,143703
2011,MADATHUKULAM,4 R. VIJAYARAGAVAN,N,BJP,M,46,GEN,1166,176351,143730,143703
2011,MADATHUKULAM,5 P.NANDAKUMAR,N,IND,M,37,GEN,946,176351,143730,143703
2011,MADATHUKULAM,6 S.SADAYAPPAN,N,IND,M,51,GEN,739,176351,143730,143703
2011,MADATHUKULAM,7 S.RADHAKRISHNAN,N,BSP,M,45,GEN,598,176351,143730,143703
2011,MADATHUKULAM,8 N.THANGAVEL,N,IND,M,46,GEN,289,176351,143730,143703
2011,MADATHUKULAM,9 P. SUBRAMANIAM,N,IND,M,62,GEN,289,176351,143730,143703
2011,MADATHUKULAM,10  T. SAMINATHAN,N,IND,M,60,GEN,218,176351,143730,143703
2011,MADATHUKULAM,M. KANDHASAMY,N,IND,M,40,GEN,141,176351,143730,143703
2011,PALANI,"1 VENUGOPALU. K.S.N,",W,AIADMK,M,60,GEN,82051,209823,169994,169884
2011,PALANI,2 SENTHILKUMAR. I.P,N,DMK,M,33,GEN,80297,209823,169994,169884
2011,PALANI,"3 DEENADAYALAN,K",N,BJP,M,40,GEN,1745,209823,169994,169884
2011,PALANI,"4 VENGUDUSAMY.A,",N,IND,M,38,GEN,1442,209823,169994,169884
2011,PALANI,"5 SIVAKUMAR.R ,",N,IND,M,31,GEN,1066,209823,169994,169884
2011,PALANI,6 JAYACHANDHERAN.P,N,LJP,M,42,GEN,884,209823,169994,169884
2011,PALANI,"7 THAYAR SULTHAN,K",N,BSP,M,46,GEN,547,209823,169994,169884
2011,PALANI,"8 SELVAKUMAR.R,",N,IND,M,35,GEN,433,209823,169994,169884
2011,PALANI,9 LATHA.T,N,IND,F,35,SC,290,209823,169994,169884
2011,PALANI,10  NAGETHINRAN. G.,N,IND,M,27,GEN,262,209823,169994,169884
2011,PALANI,"CHINNARAJ.K,",N,IND,M,44,GEN,251,209823,169994,169884
2011,PALANI,12  ESWARAN.N,N,IND,M,45,GEN,224,209823,169994,169884
2011,PALANI,13  KANNAN.A.C,N,IND,M,31,GEN,160,209823,169994,169884
2011,PALANI,14  ANBARASAN.A,N,IND,M,30,GEN,151,209823,169994,169884
2011,PALANI,15  ELANGOVAN. N.V,N,IND,M,56,SC,81,209823,169994,169884
2011,ODDANCHATRAM,1 SAKKARAPANI.R,W,DMK,M,49,GEN,87743,195975,168845,168785
2011,ODDANCHATRAM,2 BAALASUBRAMANI. P,N,AIADMK,M,55,GEN,72810,195975,168845,168785
2011,ODDANCHATRAM,"3 VELKUMAR.P,",N,IND,M,29,GEN,3092,195975,168845,168785
2011,ODDANCHATRAM,4 PALANISAMY.S.K,N,BJP,M,43,GEN,1708,195975,168845,168785
2011,ODDANCHATRAM,"5 PITCHAI MUTHU. R,",N,BSP,M,49,GEN,744,195975,168845,168785
2011,ODDANCHATRAM,6 CHELLAMUTHU. K,N,IND,M,53,GEN,672,195975,168845,168785
2011,ODDANCHATRAM,7 GURUSAMY.S,N,IND,M,45,GEN,567,195975,168845,168785
2011,ODDANCHATRAM,"8 VIJAYASUNDARAM. A,",N,IND,M,33,GEN,432,195975,168845,168785
2011,ODDANCHATRAM,"9 CHINNARAJA. D,",N,IND,M,34,GEN,313,195975,168845,168785
2011,ODDANCHATRAM,10  KANNAPPAN.K,N,IJK,M,42,GEN,228,195975,168845,168785
2011,ODDANCHATRAM,SHANMUGAVEL. P.,N,IND,M,55,GEN,135,195975,168845,168785
2011,ODDANCHATRAM,12  SIVAPRAKASAM. K.,N,IND,M,42,GEN,129,195975,168845,168785
2011,ODDANCHATRAM,"13  ARUMUGAM. C,",N,IND,M,30,GEN,110,195975,168845,168785
2011,ODDANCHATRAM,"14  KARUPPUCHAMY.C,",N,IND,M,56,GEN,102,195975,168845,168785
2011,ATHOOR,1 PERIYASAMY.I,W,DMK,M,59,GEN,112751,226859,190080,189245
2011,ATHOOR,2 BALASUBRAMANI.S,N,DMDK,M,46,GEN,58819,226859,190080,189245
2011,ATHOOR,"3 BALASUBRAMANI. S,",N,IND,M,49,GEN,6685,226859,190080,189245
2011,ATHOOR,4 RAJA.T,N,IND,M,29,GEN,3207,226859,190080,189245
2011,ATHOOR,5 BHARANIDHARAN.J.,N,BJP,M,44,GEN,2233,226859,190080,189245
2011,ATHOOR,"6 RAMAMOORTHY.K,",N,IND,M,37,GEN,1384,226859,190080,189245
2011,ATHOOR,"7 RAJA. B,",N,BSP,M,36,GEN,1191,226859,190080,189245
2011,ATHOOR,8 ILANCHELIAN.M.,N,IJK,M,35,GEN,799,226859,190080,189245
2011,ATHOOR,9 PALANISAMY.K,N,IND,M,66,GEN,591,226859,190080,189245
2011,ATHOOR,"10  MURUGANANTHAM.M,",N,IND,M,33,GEN,581,226859,190080,189245
2011,ATHOOR,"ALAGUPANDIAN.R,",N,IND,M,44,GEN,501,226859,190080,189245
2011,ATHOOR,"12  PRABHAHAR.C,",N,IND,M,37,GEN,308,226859,190080,189245
2011,ATHOOR,"13  SANKAR.J.L.,",N,IND,M,36,GEN,195,226859,190080,189245
2011,NILAKOTTAI,1 RAMASAMY.A,W,PT,M,54,SC,75124,181623,143485,143243
2011,NILAKOTTAI,2 RAJANGAM.K.,N,INC,M,54,SC,50410,181623,143485,143243
2011,NILAKOTTAI,3 JOHNPANDIAN.B,N,TMMK,M,56,SC,6882,181623,143485,143243
2011,NILAKOTTAI,CHINNAPPAN @ RAJENDRAN.,N,BJP,M,52,SC,3952,181623,143485,143243
2011,NILAKOTTAI,5 SELVARAJ.S,N,LJP,M,51,SC,2440,181623,143485,143243
2011,NILAKOTTAI,"6 SIVAKUMAR.S,",N,IND,M,41,SC,1869,181623,143485,143243
2011,NILAKOTTAI,"7 SIVABALAN, T",N,IJK,M,35,SC,1669,181623,143485,143243
2011,NILAKOTTAI,8 PITCHAIAMMAL.P,N,BSP,F,54,SC,897,181623,143485,143243
2011,NATHAM,1 VISWANATHAN.R.,W,AIADMK,M,61,GEN,94947,207464,176344,176251
2011,NATHAM,2 VIJAYAN.K,N,DMK,M,49,GEN,41858,207464,176344,176251
2011,NATHAM,3 ANDI AMBALAM.M.A,N,IND,M,55,GEN,29834,207464,176344,176251
2011,NATHAM,"4 DURAI.K,",N,IND,M,29,GEN,1870,207464,176344,176251
2011,NATHAM,VENKATESAN.G.,N,IND,M,39,GEN,1038,207464,176344,176251
2011,NATHAM,KUTTIYAN.C.,N,BJP,M,48,GEN,980,207464,176344,176251
2011,NATHAM,JEYACHANDRAN.R,N,IND,M,39,GEN,834,207464,176344,176251
2011,NATHAM,MOHAMED MEERAN.M,N,IND,M,41,GEN,735,207464,176344,176251
2011,NATHAM,PACKIARAJ.M,N,BSP,M,45,GEN,644,207464,176344,176251
2011,NATHAM,PANCHAVARNAM.A,N,IND,F,45,GEN,587,207464,176344,176251
2011,NATHAM,ARUL SELVAN.C,N,IND,M,49,GEN,483,207464,176344,176251
2011,NATHAM,ALAGAN.P,N,IND,M,35,GEN,439,207464,176344,176251
2011,NATHAM,"SUBRAMANI.S,",N,IND,M,31,GEN,332,207464,176344,176251
2011,NATHAM,ANANDAN.S,N,IND,M,28,GEN,313,207464,176344,176251
2011,NATHAM,TAMILSELVI.S,N,IND,F,50,GEN,257,207464,176344,176251
2011,NATHAM,SHEIK MOHAMED TAJUDEEN,N,IND,M,51,GEN,255,207464,176344,176251
2011,NATHAM,MURUGESAN. C.K,N,IND,M,45,GEN,246,207464,176344,176251
2011,NATHAM,VALLINATHAN.K,N,IND,M,40,GEN,212,207464,176344,176251
2011,NATHAM,SAKTHIVEL.T,N,IND,M,35,GEN,206,207464,176344,176251
2011,NATHAM,MANIKANDAN.P,N,IND,M,31,GEN,181,207464,176344,176251
2011,DINDIGUL,1 BALABHARATHI.K.,W,CPM,F,48,GEN,86932,192479,147928,147805
2011,DINDIGUL,2 PAUL BASKAR .J,N,PMK,M,52,GEN,47817,192479,147928,147805
2011,DINDIGUL,3 BOSE. P.G.,N,BJP,M,49,GEN,5761,192479,147928,147805
2011,DINDIGUL,4 GANESAN V,N,ABHM,M,63,GEN,2014,192479,147928,147805
2011,DINDIGUL,5 PALANICHAMY.M,N,IND,M,32,GEN,1107,192479,147928,147805
2011,DINDIGUL,6 MUTHUVEERAN.M.,N,RSP,M,46,GEN,945,192479,147928,147805
2011,DINDIGUL,"7 BASKARAN.P,",N,BSP,M,44,SC,711,192479,147928,147805
2011,DINDIGUL,8 NAGENDHARAN. S.,N,IJK,M,43,GEN,586,192479,147928,147805
2011,DINDIGUL,"9 NAGOORGANI.M,",N,IND,M,62,GEN,502,192479,147928,147805
2011,DINDIGUL,10  ABUTHAHIR.A,N,IND,M,33,GEN,271,192479,147928,147805
2011,DINDIGUL,NAGAKANNIGA.A,N,IND,F,56,GEN,270,192479,147928,147805
2011,DINDIGUL,"12  SELVARAJ.I,",N,AIJMK,M,42,GEN,258,192479,147928,147805
2011,DINDIGUL,13  GRACI MESRALLO.S,N,IND,F,38,GEN,241,192479,147928,147805
2011,DINDIGUL,14  AROCKIA SAMY. P,N,PB,M,48,GEN,232,192479,147928,147805
2011,DINDIGUL,15  KARTHIKEYAN.S,N,IND,M,30,GEN,158,192479,147928,147805
2011,VEDASANDUR,1 PALANICHAMY. S.,W,AIADMK,M,48,GEN,104511,211823,168874,168772
2011,VEDASANDUR,2 DHANDAPANI. M.,N,INC,M,63,GEN,53799,211823,168874,168772
2011,VEDASANDUR,3 VARATHARAJ. P,N,IND,M,32,GEN,2018,211823,168874,168772
2011,VEDASANDUR,"4 RAJAN.N,",N,IND,M,39,GEN,1643,211823,168874,168772
2011,VEDASANDUR,5 PALANICHAMY. M.,N,BSP,M,52,GEN,1640,211823,168874,168772
2011,VEDASANDUR,"6 RAMAN.M,",N,BJP,M,39,GEN,1635,211823,168874,168772
2011,VEDASANDUR,7 LAKSHMI.R,N,IND,F,30,GEN,1259,211823,168874,168772
2011,VEDASANDUR,8 BALASUBRAMANI.P,N,IND,M,32,GEN,668,211823,168874,168772
2011,VEDASANDUR,"9 GOVINDARAJ. T.V,",N,IND,M,47,GEN,338,211823,168874,168772
2011,VEDASANDUR,10  KALAICHELVAN.V,N,PB,M,47,GEN,300,211823,168874,168772
2011,VEDASANDUR,PERIYASAMY. J.P.,N,IND,M,54,GEN,277,211823,168874,168772
2011,VEDASANDUR,12  SIVARAJ.R.,N,IND,M,43,GEN,267,211823,168874,168772
2011,VEDASANDUR,13  DHAYALAN.D.,N,LJP,M,45,GEN,209,211823,168874,168772
2011,VEDASANDUR,14  SELVARAJ.V,N,IND,M,41,GEN,208,211823,168874,168772
2011,ARAVAKURICHI,1 PALLANISHAMY.K.C,W,DMK,M,75,GEN,72831,170483,146509,146509
2011,ARAVAKURICHI,2 SENTHILNATHAN.V,N,AIADMK,M,29,GEN,68290,170483,146509,146509
2011,ARAVAKURICHI,3 VIJAYAKUMAR.R,N,IND,M,30,GEN,1530,170483,146509,146509
2011,ARAVAKURICHI,4 JAGADEESAN.N,N,IND,M,50,GEN,1355,170483,146509,146509
2011,ARAVAKURICHI,5 MARIMUTHU.C,N,BSP,M,35,SC,779,170483,146509,146509
2011,ARAVAKURICHI,6 RAMASAMY.V,N,IND,M,31,SC,370,170483,146509,146509
2011,ARAVAKURICHI,7 MOHAMED IQBAL.H,N,IND,M,32,GEN,326,170483,146509,146509
2011,ARAVAKURICHI,8 SHANMUGAM.S,N,JD(U),M,45,GEN,180,170483,146509,146509
2011,ARAVAKURICHI,9 KANNAN.R,N,IND,M,42,GEN,161,170483,146509,146509
2011,ARAVAKURICHI,10  MURUGANANDAM.L.K,N,IND,M,45,GEN,139,170483,146509,146509
2011,ARAVAKURICHI,INDIRAMOORTHY.V,N,IND,M,53,GEN,106,170483,146509,146509
2011,ARAVAKURICHI,12  THIJIENDRAN.R,N,IND,M,43,GEN,93,170483,146509,146509
2011,ARAVAKURICHI,13  SUSINTHARAMOORTHY.P,N,IND,M,48,GEN,92,170483,146509,146509
2011,ARAVAKURICHI,14  MUTHUKUMAR.G,N,IND,M,38,GEN,91,170483,146509,146509
2011,ARAVAKURICHI,15  THIRUKKUMAR.V,N,IND,M,44,GEN,86,170483,146509,146509
2011,ARAVAKURICHI,16  SENTHILKUMAR.N,N,IND,M,35,GEN,80,170483,146509,146509
2011,KARUR,"1 SENTHIL BALAJI, V.",W,AIADMK,M,36,GEN,99738,194257,163324,163031
2011,KARUR,"JOTHI MANI, S.",N,INC,F,35,GEN,55593,194257,163324,163031
2011,KARUR,"SIVAMANI, S.",N,BJP,M,39,GEN,2417,194257,163324,163031
2011,KARUR,"ASHOKKUMAR, B.",N,PPIS,M,31,SC,681,194257,163324,163031
2011,KARUR,"AADHIKRISHNAN, P.",N,BSP,M,36,SC,620,194257,163324,163031
2011,KARUR,"LOGANATHAN, M.",N,IND,M,28,SC,610,194257,163324,163031
2011,KARUR,"SENTHIL KUMAR, P.",N,IND,M,29,GEN,522,194257,163324,163031
2011,KARUR,"VEERAMANI, T.",N,IND,M,31,GEN,480,194257,163324,163031
2011,KARUR,"VENUGOPAL, T.",N,IND,M,56,GEN,433,194257,163324,163031
2011,KARUR,"PREMKUMAR, C.",N,IND,M,26,GEN,393,194257,163324,163031
2011,KARUR,"PERIYASAMY, K.M.",N,IJK,M,66,GEN,371,194257,163324,163031
2011,KARUR,"PACHAIAPPAN, M.",N,IND,M,36,GEN,223,194257,163324,163031
2011,KARUR,"MANIVEL, R.",N,IND,M,38,GEN,156,194257,163324,163031
2011,KARUR,"VASANTHARAJ, B.",N,IND,M,28,GEN,138,194257,163324,163031
2011,KARUR,"SELVARAJ, S.",N,IND,M,26,GEN,129,194257,163324,163031
2011,KARUR,"SHANMUGAM, K.S.",N,IND,M,36,GEN,129,194257,163324,163031
2011,KARUR,"RATHINAM, M.",N,IND,M,38,SC,125,194257,163324,163031
2011,KARUR,"VIJAY, J.",N,IND,M,32,GEN,97,194257,163324,163031
2011,KARUR,"SRINIVASAN, M.",N,IND,M,27,SC,95,194257,163324,163031
2011,KARUR,SEENIVASAN.N,N,IND,M,28,GEN,81,194257,163324,163031
2011,KRISHNARAYAPURAM,1 KAMARAJ.S,W,AIADMK,M,46,SC,83145,174944,151756,151699
2011,KRISHNARAYAPURAM,2 KAMARAJ.P,N,DMK,M,48,SC,60636,174944,151756,151699
2011,KRISHNARAYAPURAM,3 SENTHILKUMAR.V,N,IND,M,32,SC,2300,174944,151756,151699
2011,KRISHNARAYAPURAM,4 SUDHAKAR.K,N,IND,M,30,SC,1194,174944,151756,151699
2011,KRISHNARAYAPURAM,5 GANESAN.P,N,IND,M,29,SC,1093,174944,151756,151699
2011,KRISHNARAYAPURAM,6 SANGAN.K,N,BSP,M,43,SC,832,174944,151756,151699
2011,KRISHNARAYAPURAM,7 SUBRAMANIAM.C,N,BJP,M,58,SC,801,174944,151756,151699
2011,KRISHNARAYAPURAM,8 SAKTHIVEL.C,N,IND,M,46,SC,404,174944,151756,151699
2011,KRISHNARAYAPURAM,9 SARATHI.E,N,IND,M,42,SC,397,174944,151756,151699
2011,KRISHNARAYAPURAM,10  ANJALIDEVI.P,N,IJK,F,50,SC,341,174944,151756,151699
2011,KRISHNARAYAPURAM,ARUNAGIRI@,N,ABHM,M,43,SC,201,174944,151756,151699
2011,KRISHNARAYAPURAM,12  ANNADURAI.N,N,IND,M,43,SC,179,174944,151756,151699
2011,KRISHNARAYAPURAM,13  RATHINAM.B,N,PPIS,M,37,SC,176,174944,151756,151699
2011,KULITHALAI,1 PAPPASUNDARAM.A,W,AIADMK,M,77,GEN,87459,179805,159718,159662
2011,KULITHALAI,2 MANICKAM.R,N,DMK,M,51,GEN,64986,179805,159718,159662
2011,KULITHALAI,3 DHANASEKARAN.A,N,BJP,M,36,GEN,2200,179805,159718,159662
2011,KULITHALAI,4 CHINNASAMI.K.V,N,IND,M,48,SC,1670,179805,159718,159662
2011,KULITHALAI,5 PRAKASHKANNA.R,N,IJK,M,38,GEN,1344,179805,159718,159662
2011,KULITHALAI,6 SELVAM.M,N,PPIS,M,45,SC,1164,179805,159718,159662
2011,KULITHALAI,7 KANDASAMY.S,N,IND,M,53,SC,839,179805,159718,159662
2011,MANAPPARAI,1 CHANDRA SEKAR R,W,AIADMK,M,44,GEN,81020,216436,173252,173248
2011,MANAPPARAI,2 PONNUSAMY K,N,IND,M,68,GEN,52721,216436,173252,173248
2011,MANAPPARAI,3 SUBBHA SOMU,N,INC,M,55,GEN,26629,216436,173252,173248
2011,MANAPPARAI,4 VINCENT DE PAUL Y,N,IND,M,41,GEN,3523,216436,173252,173248
2011,MANAPPARAI,5 SENTHIL DEEPAK C,N,BJP,M,37,GEN,2589,216436,173252,173248
2011,MANAPPARAI,6 SAMIRASU.C,N,IND,M,42,GEN,2237,216436,173252,173248
2011,MANAPPARAI,7 MARTIN JEGATHEESAN. A,N,IND,M,25,GEN,1126,216436,173252,173248
2011,MANAPPARAI,8 BHAVATHINATHAN T,N,IND,M,65,GEN,828,216436,173252,173248
2011,MANAPPARAI,9 UMARANI K,N,IJK,F,27,GEN,769,216436,173252,173248
2011,MANAPPARAI,10  KRISHNAN.P,N,IND,M,27,GEN,700,216436,173252,173248
2011,MANAPPARAI,JESURAJ.S,N,IND,M,44,GEN,605,216436,173252,173248
2011,MANAPPARAI,12  KARUPPAN.S,N,IND,M,32,GEN,501,216436,173252,173248
2011,SRIRANGAM,1 J JAYALALITHAA,W,AIADMK,F,63,GEN,105328,221158,179635,178547
2011,SRIRANGAM,2 N ANAND,N,DMK,M,29,GEN,63480,221158,179635,178547
2011,SRIRANGAM,3 ARIVALAGON K.A.S,N,BJP,M,54,GEN,2017,221158,179635,178547
2011,SRIRANGAM,4 TAMILARASI V,N,IJK,F,39,GEN,1221,221158,179635,178547
2011,SRIRANGAM,5 NATARAJAN S,N,BSP,M,60,SC,928,221158,179635,178547
2011,SRIRANGAM,6 RAVISHANKAR IYYAR. N,N,ABHM,M,49,GEN,738,221158,179635,178547
2011,SRIRANGAM,7 RAVI P,N,IND,M,55,GEN,684,221158,179635,178547
2011,SRIRANGAM,8 CHOLAN. K,N,IND,M,31,SC,566,221158,179635,178547
2011,SRIRANGAM,9 RENGARAJ.P,N,IND,M,62,GEN,461,221158,179635,178547
2011,SRIRANGAM,10  RAMESH M,N,IND,M,33,GEN,436,221158,179635,178547
2011,SRIRANGAM,S SETTU,N,IND,M,30,SC,364,221158,179635,178547
2011,SRIRANGAM,12  R.R. SHANMUGAM,N,IND,M,67,GEN,359,221158,179635,178547
2011,SRIRANGAM,13  SRIRAMACHANDRAN,N,IND,M,30,GEN,271,221158,179635,178547
2011,SRIRANGAM,14  SELVAM M,N,IND,M,41,GEN,236,221158,179635,178547
2011,SRIRANGAM,15  VETRISELVAM R,N,IND,M,52,SC,225,221158,179635,178547
2011,SRIRANGAM,16  MUTHIYAN. C,N,IND,M,65,GEN,212,221158,179635,178547
2011,SRIRANGAM,17  KALYANASUNDRAM K.A,N,IND,M,55,GEN,174,221158,179635,178547
2011,SRIRANGAM,RADHA @ ARUNTHATHI,N,IND,F,42,SC,166,221158,179635,178547
2011,SRIRANGAM,19  GOVINDARAJAN J,N,IND,M,62,GEN,161,221158,179635,178547
2011,SRIRANGAM,20  RAMA. RAJENDRAN,N,IND,M,61,GEN,156,221158,179635,178547
2011,SRIRANGAM,21  K KAMARAJ,N,IND,M,44,SC,128,221158,179635,178547
2011,SRIRANGAM,22  AYYAYOO.S,N,IND,M,42,GEN,128,221158,179635,178547
2011,SRIRANGAM,23  JAYARAMAN. V,N,IND,M,41,GEN,108,221158,179635,178547
2011,TIRUCHIRAPPALLI (WEST),1 N.MARIAM PITCHAI,W,AIADMK,M,60,GEN,77492,205662,154322,154321
2011,TIRUCHIRAPPALLI (WEST),2 K.N.NEHRU,N,DMK,M,59,GEN,70313,205662,154322,154321
